,0
2488,2913648.5868800012
2489,2855763.4730385845
2490,2804093.9701002897
2491,2722620.0858470798
2492,2858114.7003251314
2493,2890592.381340329
2494,2881060.05648893
2495,2914122.681694091
2496,2916465.138284829
2497,2834136.8603554117
2498,2927307.1924361316
2499,2939554.964201421
2500,2971499.836859584
2501,2982934.387598938
2502,2998252.0810205247
2503,2997507.3186719418
2504,2986766.369011577
2505,3006194.0202934705
2506,3023852.9522575466
2507,3044177.388038904
2508,3086119.9096667473
2509,3048465.923248224
2510,3069813.0978258313
2511,3067021.639711764
2512,3089967.9704388976
2513,3063900.800395523
2514,3070354.6767539387
2515,3124602.222032118
2516,3122707.548542252
2517,3130718.1901022005
2518,3152606.6999982656
2519,3174080.0723575717
2520,3171433.3277306845
2521,3143895.1485708896
2522,3136011.9229656244
2523,3129373.3787674787
2524,3175856.3440734767
2525,3190514.0566682583
2526,3177556.604589205
2527,3232921.9025391187
2528,3233928.5621005935
2529,3241801.7989618005
2530,3228853.117329084
2531,3251452.769321548
2532,3258954.234157324
2533,3254717.103951983
2534,3245633.7803744404
2535,3237007.0105935778
2536,3250767.938813631
2537,3224988.7338372455
2538,3223364.7278818716
2539,3206753.6281295423
2540,3181777.6555597708
2541,3178909.9427606133
2542,3203937.0765999784
2543,3191934.879078421
2544,3210424.573210578
2545,3211303.8166926326
2546,3228633.367454535
2547,3236769.9631865327
2548,3233437.169878744
2549,3215760.696897259
2550,3242808.458523276
2551,3185406.2099422854
2552,3187216.1017856384
2553,3204791.470400922
2554,3200782.3734219037
2555,3212242.0175767546
2556,3238588.6257256945
2557,3279719.1443758514
2558,3269828.933997475
2559,3274693.642825686
2560,3295462.207438432
2561,3300496.479434934
2562,3290022.29942993
2563,3266267.6202440644
2564,3267088.393668088
2565,3265328.4449213436
2566,3298913.6462545684
2567,3295479.504846192
2568,3303947.91825107
2569,3303558.6052082297
2570,3317279.5788262603
2571,3311231.338479846
2572,3329360.4672541427
2573,3321958.6451266697
2574,3305122.922807851
2575,3315257.7328666234
2576,3316637.3826265144
2577,3321442.159614059
2578,3301138.91924433
2579,3285877.2596595404
2580,3310470.2532868385
2581,3302179.199057989
2582,3243130.287452098
2583,3243409.7255576635
2584,3226075.058743644
2585,3240296.195029861
2586,3163286.7432546285
2587,3189114.673279374
2588,3203580.1656363374
2589,3230356.041554876
2590,3218047.1197759355
2591,3207556.8605361567
2592,3232183.4744156385
2593,3219619.9643369797
2594,3183928.1355223404
2595,3195805.353310448
2596,3166128.144465304
2597,3138516.634060952
2598,3143939.001052045
2599,3099677.410856676
2600,3100268.6892717425
2601,3164183.527878829
2602,3190052.630553846
2603,3212641.075629267
2604,3245481.5146139087
2605,3255303.2663149317
2606,3253535.7651700997
2607,3248087.330200174
2608,3260802.8624297148
2609,3258662.3710864666
2610,3261521.3133145515
2611,3305554.383189034
2612,3310351.851388141
2613,3341432.341626039
2614,3337186.440849625
2615,3338235.247624707
2616,3315867.770472084
2617,3314445.7300136727
2618,3313168.402792969
2619,3322321.6468304996
2620,3336974.2433731635
2621,3345612.2199463327
2622,3367979.9405838693
2623,3362506.4123231843
2624,3348039.7017932343
2625,3345214.3798173335
2626,3354782.761266887
2627,3383207.7363068243
2628,3413637.0162889906
2629,3417021.214476022
2630,3414086.2611724962
2631,3399644.1568387453
2632,3400033.470006321
2633,3391455.181664169
2634,3393663.1572461724
2635,3415777.5076322374
2636,3405896.067824934
2637,3389806.326027684
2638,3396226.3383995295
2639,3399831.2610244458
2640,3396921.157526768
2641,3355290.476208425
2642,3320258.3846109416
2643,3307983.083208921
2644,3212276.8558771876
2645,3251166.9968661433
2646,3248366.7684304756
2647,3294658.731422168
2648,3283338.928187293
2649,3234567.1037813844
2650,3282399.752864572
2651,3182549.703935435
2652,3195019.6619212436
2653,3233266.1450525546
2654,3264422.6463658926
2655,3242799.6879522027
2656,3272772.6578720734
2657,3278948.314048436
2658,3201195.3182223425
2659,3234865.3010773445
2660,3219781.000668584
2661,3251987.7702901666
2662,3292670.5058394517
2663,3297788.341309482
2664,3262206.143822468
2665,3291824.8826095806
2666,3338311.502309798
2667,3346957.0312810545
2668,3351703.0946009182
2669,3360923.579142817
2670,3389314.6903209207
2671,3394978.9771615267
2672,3399602.984188474
2673,3381803.2368658227
2674,3386041.8287290623
2675,3390567.1676110406
2676,3384044.589090359
2677,3364121.8913171333
2678,3365982.94443008
2679,3348242.8852137094
2680,3368567.5647294526
2681,3358639.5924853757
2682,3349799.650539979
2683,3361846.6751060267
2684,3318963.516497564
2685,3257291.4918976487
2686,3272561.6784438607
2687,3319048.5416289913
2688,3307111.148390568
2689,3267946.4418632505
2690,3290644.7620006823
2691,3309437.5258712675
2692,3349343.0968680345
2693,3345697.0014681104
2694,3375314.5220822385
2695,3372468.0048194453
2696,3375449.24682536
2697,3343556.510124862
2698,3350721.5284549403
2699,3345789.3353879754
2700,3351508.43801713
2701,3347963.447108144
2702,3366989.6039915555
2703,3383537.1176337344
2704,3381134.7292023306
2705,3395507.8875146923
2706,3377987.5782976076
2707,3415549.230796266
2708,3429862.7010023477
2709,3433669.83260914
2710,3433661.062162804
2711,3456393.002552419
2712,3457196.234959033
2713,3458474.7802279857
2714,3458474.7802279857
2715,3469962.928582903
2716,3469759.745162428
2717,3497567.1301988172
2718,3501475.122686897
2719,3488726.944643772
2720,3474640.5332254134
2721,3467804.8962222454
2722,3481442.306366749
2723,3505248.3904318553
2724,3512134.9452197035
2725,3517413.816896602
2726,3503369.796176764
2727,3469894.2262959
2728,3434939.607431757
2729,3453271.919626529
2730,3456765.749265921
2731,3498835.686848449
2732,3485680.898229987
2733,3482203.391559754
2734,3485893.0958311846
2735,3513428.595160096
2736,3513843.9761817683
2737,3526381.1747966814
2738,3530281.614886674
2739,3526803.8646067926
2740,3543977.738823593
2741,3553723.2357147895
2742,3565752.7192634293
2743,3561252.230187297
2744,3574466.9505216884
2745,3577444.294648472
2746,3554602.722806494
2747,3564119.9428617177
2748,3605327.9343699506
2749,3576149.670020007
